1507,2015-12-04 00:00:00,2015,Beth Maries,BethMaries,Maltz Engineering LLC,None,None,,Rejected,,,,1507,1507-Beth Maries,notes,0
1508,2015-12-10 00:00:00,2015,Page Office Finishout,Page,Maltz Engineering LLC,,None,,Rejected,,,,1508,1508-Page Office Finishout,notes,0
1509,2016-01-05 00:00:00,2016,Nolen Drive Restaurant,NolenDrive,TLW & Co. Architect,TLW & Co. Architect,Maltz Engineering LLC,,Rejected,,,,1509,1509-Nolen Drive Restaurant,notes,0
1510,2016-01-05 00:00:00,2016,Residential MOB,ResMOB,Maltz Engineering LLC,,,,Rejected,,,,1510,1510-Residential MOB,notes,0
1511,2016-01-15 00:00:00,2016,Celeris (2016),Celeris,The Celeris Group,The Celeris Group,None,,Archive,,,,1511,1511-Celeris (2016),notes,0
1512,2016-01-19 00:00:00,2016,Duke HVAC Replacement,DukeHVAC,Maltz Engineering LLC,Kerr 3 Architects,None,,Rejected,,,,1512,1512-Duke HVAC Replacement,notes,0
1513,2016-01-20 00:00:00,2016,Dralco - Enlink NNG,EnlinkNNG,Dralco  Systems,Dralco  Systems,None,,Archive,,,,1513,1513-Dralco - Enlink NNG,notes,0
1514,2016-01-21 00:00:00,2016,Greg Wright DO,GregWrightDO,Benco Dental ,Benco Dental ,Maltz Engineering LLC,,Rejected,,,,1514,1514-Greg Wright DO,notes,0
1515,2016-01-22 00:00:00,2016,Fort Stockton RV Park,FtStockton,Maltz Engineering LLC,,None,,Rejected,,,,1515,1515-Fort Stockton RV Park,notes,0
1516,2016-01-22 00:00:00,2016,Hair Stars Salon,HairStars,TLW & Co. Architect,TLW & Co. Architect,Maltz Engineering LLC,,Archive,,,,1516,1516-Hair Stars Salon,notes,0
1517,2016-01-26 00:00:00,2016,Ventamatic,Ventamatic,"Kowpoke Architect, LLC","Kowpoke Architect, LLC",None,,Archive,,,,1517,1517-Ventamatic,notes,0
1518,2016-01-27 00:00:00,2016,Fredericksburg AS,FredericksburgAS,Maltz Engineering LLC,Quorum,None,,Archive,,,,1518,1518-Fredericksburg AS,notes,0
1519,2016-01-29 00:00:00,2016,Werner Trucking - El Paso,WernerElPaso,Maltz Engineering LLC,Oxley Williams Tharp Architects,None,,Archive,,,,1519,1519-Werner Trucking - El Paso,notes,0
1520,2016-02-03 00:00:00,2016,Sisk Hangar,SiskHangar,Maltz Engineering LLC,Oxley Williams Tharp Architects,None,,Archive,,,,1520,1520-Sisk Hangar,notes,0
1521,2016-02-03 00:00:00,2016,St Laurence Episcopal Church,StLaurence,Maltz Engineering LLC,Oxley Williams Tharp Architects,None,,Rejected,,,,1521,1521-St Laurence Episcopal Church,notes,0
1522,2016-02-05 00:00:00,2016,Weatherford Public Library,WeatherfordLibrary,Godfrey Associates,Godfrey Associates,Maltz Engineering LLC,,Rejected,,,,1522,1522-Weatherford Public Library,notes,0
1523,2016-02-15 00:00:00,2016,Convention Center OH Door,CC-OHDoors,Elements of Architecture,Elements of Architecture,None,,Archive,,,,1523,1523-Convention Center OH Door,notes,0
1524,2016-02-18 00:00:00,2016,McKinney MOB,McKinneyMOB,Maltz Engineering LLC,,None,,Rejected,,,,1524,1524-McKinney MOB,notes,0
1525,2016-03-03 00:00:00,2016,Stomp Music Studios,Stomp,Maltz Engineering LLC,Maltz Engineering LLC,None,,Archive,,,,1525,1525-Stomp Music Studios,notes,0
1526,2016-03-07 00:00:00,2016,MTSI Corp Expansion,MTSI,The Celeris Group,None,Maltz Engineering LLC,,Rejected,,,,1526,1526-MTSI Corp Expansion,notes,0
1527,2016-03-09 00:00:00,2016,Serendipity SPA,Serendipity,QGC Construction Services,None,Maltz Engineering LLC,,Rejected,,,,1527,1527-Serendipity SPA,notes,0
1528,2016-03-09 00:00:00,2016,Mansfield Office,MansfieldOffice,Forma Consulting LLC,Forma Consulting LLC,Maltz Engineering LLC,,Archive,,,,1528,1528-Mansfield Office,notes,0
1529,2016-03-09 00:00:00,2016,Texas Back Institute # 306,TexasBack,Maltz Engineering LLC,None,None,,Rejected,,,,1529,1529-Texas Back Institute # 306,notes,0
1530,2016-03-14 00:00:00,2016,Brennan Drop-off Changes,BrenanDropOff,Elements of Architecture,Elements of Architecture,Maltz Engineering LLC,,Active,Office,,,1530,1530-Brennan Drop-off Changes,notes,0
1531,2016-03-14 00:00:00,2016,MLK Drop-off Changes,MLKDropOff,Elements of Architecture,Elements of Architecture,Maltz Engineering LLC,,Active,Office,,,1531,1531-MLK Drop-off Changes,notes,0
1532,2016-03-14 00:00:00,2016,Old Hemphill Drop-off Changes,OldHemphillDropOff,Elements of Architecture,Elements of Architecture,Maltz Engineering LLC,,Active,Office,,,1532,1532-Old Hemphill Drop-off Changes,notes,0
1533,2016-03-16 00:00:00,2016,Malawi's Virginia,MalawisVA,Maltz Engineering LLC,GSBS,None,,Rejected,,,,1533,1533-Malawi's Virginia,notes,0
1534,2016-03-16 00:00:00,2016,FW Municipal Courts Building,FWCourtsBuilding,Elements of Architecture,Elements of Architecture,,,Rejected,,,,1534,1534-FW Municipal Courts Building,notes,0
1535,2016-03-22 00:00:00,2016,Cornerstone Baptist Church,CornerstoneBC,Maltz Engineering LLC,GSBS,None,,Archive,,,,1535,1535-Cornerstone Baptist Church,notes,0
1536,2016-03-22 00:00:00,2016,Edmond Christian Church,EdmondCC,Maltz Engineering LLC,Kerr 3 Architects,None,,Archive,,,,1536,1536-Edmond Christian Church,notes,0
1537,2016-03-28 00:00:00,2016,Quorum Office Remodel,QuorumOffice,Maltz Engineering LLC,Quorum,None,,Rejected,,,,1537,1537-Quorum Office Remodel,notes,0
1538,2016-03-28 00:00:00,2016,UNT Coliseum Concourse,UNTColiseum,Elements of Architecture,Elements of Architecture,None,,Archive,School,,,1538,1538-UNT Coliseum Concourse,notes,0
1539,2016-03-30 00:00:00,2016,FW Retail + Shell,FWRetail,Maltz Engineering LLC,Oxley Williams Tharp Architects,None,,Rejected,,,,1539,1539-FW Retail + Shell,notes,0
1540,2016-04-04 00:00:00,2016,The Joint - Rowlett,TheJointRowlett,Maltz Engineering LLC,Lana,None,,Archive,,,,1540,1540-The Joint - Rowlett,notes,0
1541,2016-04-04 00:00:00,2016,Rudy's New Equipment,RudysNewEquipment,Rudy's Tortillas,Rudy's Tortillas,None,,Archive,,,,1541,1541-Rudy's New Equipment,notes,0
1542,2016-04-07 00:00:00,2016,City Hall Tunnel Renovation,CHTunnelRenovation,Elements of Architecture,Elements of Architecture,Maltz Engineering LLC,,Archive,,,,1542,1542-City Hall Tunnel Renovation,notes,0
1543,2016-04-09 00:00:00,2016,Crown Enterprises,Crown,Maltz Engineering LLC,GSBS,None,,Rejected,,,,1543,1543-Crown Enterprises,notes,0
1544,2016-04-09 00:00:00,2016,The Community At Lake Ridge,TCALR,Maltz Engineering LLC,Oxley Williams Tharp Architects,None,,Archive,Church,,,1544,1544-The Community At Lake Ridge,notes,0
1545,2016-04-12 00:00:00,2016,Village Creek,VillageCreek,Elements of Architecture,Elements of Architecture,Maltz Engineering LLC,,Rejected,,,,1545,1545-Village Creek,notes,0
1546,2016-04-14 00:00:00,2016,Mont Belvieu,MontBelvieu,Maltz Engineering LLC,Quorum,None,,Archive,,,,1546,1546-Mont Belvieu,notes,0
1547,2016-04-14 00:00:00,2016,New Restaurant,,Maltz Engineering LLC,Oxley Williams Tharp Architects,None,,Rejected,,,,1547,1547-New Restaurant,notes,0
1548,2016-04-20 00:00:00,2016,Precision Hayes,PrecisionHayes,Maltz Engineering LLC,GSBS,None,,Archive,,,,1548,1548-Precision Hayes,notes,0
1549,2016-04-25 00:00:00,2016,Lapage Salon,Lapage,Maltz Engineering LLC,None,None,,Archive,,,,1549,1549-Lapage Salon,notes,0
1550,2016-04-29 00:00:00,2016,National Bus Sales,NationalBusSales,Maltz Engineering LLC,GSBS,None,,Rejected,,,,1550,1550-National Bus Sales,notes,0
1551,2016-05-03 00:00:00,2016,Central Library - RR renovation,LibraryRRRenovations,Elements of Architecture,Elements of Architecture,Maltz Engineering LLC,,Archive,,,,1551,1551-Central Library - RR renovation,notes,0
1552,2016-05-07 00:00:00,2016,629 Spaceway,629Spaceway,Elements of Architecture,Elements of Architecture,None,,Archive,,,,1552,1552-629 Spaceway,notes,0
1553,2016-05-12 00:00:00,2016,Stephenville MOB Expansion,StephenvilleMOBExpansion,Maltz Engineering LLC,Quorum,None,,Rejected,,,,1553,1553-Stephenville MOB Expansion,notes,0
1554,2016-05-17 00:00:00,2016,City of Arlington Pump Building,ArlingtonPump,Maltz Engineering LLC,Brohard Architecture,None,,Rejected,,,,1554,1554-City of Arlington Pump Building,notes,0
1555,2016-05-24 00:00:00,2016,Low-T Her Kare Arlington,LT-HK-Arlington,Maltz Engineering LLC,Oxley Williams Tharp Architects,None,,Archive,,,,1555,1555-Low-T Her Kare Arlington,notes,0
1556,2016-05-26 00:00:00,2016,Houston Sites,HoustonSites,EPB Associates,None,None,,Rejected,,,,1556,1556-Houston Sites,notes,0
1557,2016-05-27 00:00:00,2016,Othello's Parking Lot,Othellos,"Red Sky Constructors, LLC","Red Sky Constructors, LLC",None,,Archive,,,,1557,1557-Othello's Parking Lot,notes,0
1558,2016-05-31 00:00:00,2016,Harlingen TX Retail building,Harlingen,Maltz Engineering LLC,GSBS,None,,Rejected,,,,1558,1558-Harlingen TX Retail building,notes,0
1559,2016-06-07 00:00:00,2016,Southlake MOB Shell,HK-Southlake,Maltz Engineering LLC,Oxley Williams Tharp Architects,None,,Archive,Retail,,,1559,1559-Southlake MOB Shell,notes,0
1560,2016-06-08 00:00:00,2016,Lasertron,Lasertron,Maltz Engineering LLC,,None,,Rejected,,,,1560,1560-Lasertron,notes,0
1561,2016-06-10 00:00:00,2016,RPM-Lockhart,Lockhart,Verde Electric,None,None,,Rejected,,,,1561,1561-RPM-Lockhart,notes,0
1562,2016-06-22 00:00:00,2016,Shell Station,Shell,Maltz Engineering LLC,GSBS,None,,Rejected,,,,1562,1562-Shell Station,notes,0
1563,2016-07-11 00:00:00,2016,COFW Brennan Body Shop,BrennanShop,Elements of Architecture,Elements of Architecture,Maltz Engineering LLC,,Archive,,,,1563,1563-COFW Brennan Body Shop,notes,0
1564,2016-07-12 00:00:00,2016,Just Cut It Fort Worth,JustCutitFW,Maltz Engineering LLC,Oxley Williams Tharp Architects,None,,Archive,,,,1564,1564-Just Cut It Fort Worth,notes,0
1565,2016-07-14 00:00:00,2016,JPS CT Replacement,JPS CT,Elements of Architecture,Elements of Architecture,Maltz Engineering LLC,,Archive,,,,1565,1565-JPS CT Replacement,notes,0
1566,2016-07-19 00:00:00,2016,Cross Timbers Church Remodel,CT Church Remodel,Maltz Engineering LLC,,None,,Rejected,,,,1566,1566-Cross Timbers Church Remodel,notes,0
1567,2016-07-25 00:00:00,2016,Acupuncture Building - Keller,KellerAcupuncture,Maltz Engineering LLC,Oxley Williams Tharp Architects,None,,Rejected,,,,1567,1567-Acupuncture Building - Keller,notes,0
1568,2016-08-04 00:00:00,2016,Putnam HS ,PutnamHS,"Kerr 3 Design Group, Inc.",Kerr 3 Architects,None,,Archive,,,,1568,1568-Putnam HS ,notes,0
1569,2016-08-04 00:00:00,2016,International Hydraulics,InternationalHydraulics,Rose Design,Rose Design,None,,Archive,,,,1569,1569-International Hydraulics,notes,0
1570,2016-08-06 00:00:00,2016,Forney MOB Tenant Improvement,ForneyMOB-TI,Maltz Engineering LLC,Oxley Williams Tharp Architects,None,,Archive,,,,1570,1570-Forney MOB Tenant Improvement,notes,0
1571,2016-08-18 00:00:00,2016,Airco Expansion,Airco,GSBS,GSBS,None,,Rejected,,,,1571,1571-Airco Expansion,notes,0
1572,2016-08-24 00:00:00,2016,350 Belknap,350Belknap,Elements of Architecture,Elements of Architecture,Maltz Engineering LLC,,Archive,,,,1572,1572-350 Belknap,notes,0
1573,2016-08-30 00:00:00,2016,Arlington Catering,DentonApts,TBD,Omar Palomarez,Maltz Engineering LLC,,Rejected,,,,1573,1573-Arlington Catering,notes,0
1574,2016-08-31 00:00:00,2016,Denton Apts ,DentonApts,Maltz Engineering LLC,Bates & Martin Architects,None,,Rejected,,,,1574,1574-Denton Apts ,notes,0
1575,2016-09-06 00:00:00,2016,North Fort Worth Warehouse,NFW-Warehouse,Maltz Engineering LLC,GSBS,None,,Rejected,,,,1575,1575-North Fort Worth Warehouse,notes,0
1576,2016-09-06 00:00:00,2016,Dirt Cheap,DirtCheap,Maltz Engineering LLC,,None,,Rejected,,,,1576,1576-Dirt Cheap,notes,0
1577,2016-09-07 00:00:00,2016,WRMC Sales Center,WRMC-MKT,"Hahnfeld, Hoffer, Stanford","Hahnfeld, Hoffer, Stanford",Maltz Engineering LLC,,Archive,,,,1577,1577-WRMC Sales Center,notes,0
1578,2016-09-07 00:00:00,2016,WRMC Street Lighting,WRMC-LTG,"Hahnfeld, Hoffer, Stanford","Hahnfeld, Hoffer, Stanford",None,,Archive,Sports,,,1578,1578-WRMC Street Lighting,notes,0
1579,2016-09-07 00:00:00,2016,1020 Explorer Drive,1020ExplorerDr,"DNJ Interests, LLC",None,None,,Archive,,,,1579,1579-1020 Explorer Drive,notes,0
1580,2016-09-08 00:00:00,2016,Rental One - Denton,RentalOneDenton,Maltz Engineering LLC,Oxley Williams Tharp Architects,None,,Archive,,,,1580,1580-Rental One - Denton,notes,0
1581,2016-09-21 00:00:00,2016,Crescent Schools,Crescent,Maltz Engineering LLC,Kerr 3 Architects,None,,Active,School,,,1581,1581-Crescent Schools,notes,0
1582,2016-09-22 00:00:00,2016,Northern Hills Elementary Safe Room,NH Elementary,Maltz Engineering LLC,Kerr 3 Architects,None,,Archive,School,,,1582,1582-Northern Hills Elementary Safe Room,notes,0
1583,2016-09-26 00:00:00,2016,7 City Church,7 City,Maltz Engineering LLC,Oxley Williams Tharp Architects,None,,Archive,Church,,,1583,1583-7 City Church,notes,0
1584,2016-09-26 00:00:00,2016,Ambassador Aviation,Ambassador,Maltz Engineering LLC,Charles Willis and Associates,None,,Rejected,,,,1584,1584-Ambassador Aviation,notes,0
1585,2016-09-28 00:00:00,2016,Talbot MOB,Talbot,Maltz Engineering LLC,Bates & Martin Architects,None,,Rejected,,,,1585,1585-Talbot MOB,notes,0
1586,2016-09-30 00:00:00,2016,204W Oak Denton Salon,204W Oak,Maltz Engineering LLC,Bates & Martin Architects,,,Rejected,,,,1586,1586-204W Oak Denton Salon,notes,0
1587,2016-10-05 00:00:00,2016,Rental One Willow Park,RentalOneWillowPark,Maltz Engineering LLC,Oxley Williams Tharp Architects,None,,Archive,,,,1587,1587-Rental One Willow Park,notes,0
1588,2016-10-05 00:00:00,2016,Montex Hangar,Montex,Maltz Engineering LLC,GSBS,None,,Rejected,,,,1588,1588-Montex Hangar,notes,0
1589,2016-10-10 00:00:00,2016,Denton Municipal Hangar,DMA-Hangar,Maltz Engineering LLC,Bates & Martin Architects,None,,Rejected,,,,1589,1589-Denton Municipal Hangar,notes,0
1590,2016-10-20 00:00:00,2016,Prairie Plaza,PrairiePlaza,Maltz Engineering LLC,DB Constructors,None,,Rejected,,,,1590,1590-Prairie Plaza,notes,0
1591,2016-10-25 00:00:00,2016,JPS 3rd Floor OR Renovation,JPS-3OR,TLW & Co. Architect,TLW & Co. Architect,None,,Archive,,,,1591,1591-JPS 3rd Floor OR Renovation,notes,0
1592,2016-10-25 00:00:00,2016,Deer Park Animal Shelter,DeerParkAS,Maltz Engineering LLC,Quorum,None,,Archive,,,,1592,1592-Deer Park Animal Shelter,notes,0
1593,2016-11-07 00:00:00,2016,Richie Bros Auctioneers,RichieBros,Elements of Architecture,Elements of Architecture,Maltz Engineering LLC,,Rejected,,,,1593,1593-Richie Bros Auctioneers,notes,0
1594,2016-11-07 00:00:00,2016,Pflugerville AS,PflugervilleAS,Maltz Engineering LLC,Quorum,None,,Archive,Office,,,1594,1594-Pflugerville AS,notes,0
1595,2016-11-07 00:00:00,2016,Organic Mattresses,OrganicMattresses,Maltz Engineering LLC,None,None,,Archive,,,,1595,1595-Organic Mattresses,notes,0
1596,2016-11-11 00:00:00,2016,Cerebrum,Cerebrum,Maltz Engineering LLC,,None,,Rejected,,,,1596,1596-Cerebrum,notes,0
1597,2016-11-16 00:00:00,2016,North Service Center Sign,NSC-Sign,Elements of Architecture,Elements of Architecture,None,,Rejected,,,,1597,1597-North Service Center Sign,notes,0
1598,2016-11-17 00:00:00,2016,Austin Hotel Bar,AustinHotelBar,Maltz Engineering LLC,Oxley Williams Tharp Architects,None,,Archive,,,,1598,1598-Austin Hotel Bar,notes,0
1599,2016-11-21 00:00:00,2016,Breakout Games,BreakoutGames,Maltz Engineering LLC,Kerr 3 Architects,None,,Archive,,,,1599,1599-Breakout Games,notes,0
1600,2016-11-23 00:00:00,2016,Gun Experience,GunRange,Maltz Engineering LLC,Oxley Williams Tharp Architects,None,,Archive,Retail,,,1600,1600-Gun Experience,notes,0
1601,2016-11-29 00:00:00,2016,Beach and Thompson Shell,BeachNThompson,Maltz Engineering LLC,Lana,None,,Rejected,,,,1601,1601-Beach and Thompson Shell,notes,0
1602,2016-11-29 00:00:00,2016,Shipleys Donuts,Shipleys,Maltz Engineering LLC,Lana,None,,Rejected,,,,1602,1602-Shipleys Donuts,notes,0
1603,2016-12-03 00:00:00,2016,Virtual Packaging,VirtualPackaging,Maltz Engineering LLC,,None,,Rejected,,,,1603,1603-Virtual Packaging,notes,0
1604,2016-12-05 00:00:00,2016,Botanic Garden Assessment,BotanicGardenAss,Elements of Architecture,Elements of Architecture,Maltz Engineering LLC,,Archive,Study,,,1604,1604-Botanic Garden Assessment,notes,0
1605,2016-12-05 00:00:00,2016,The Joint - North Richland Hills,TheJoint-NRH,Maltz Engineering LLC,Lana,None,,Archive,,,,1605,1605-The Joint - North Richland Hills,notes,0
1606,2016-12-05 00:00:00,2016,Tindall Storage Building,Tindall,Maltz Engineering LLC,Oxley Williams Tharp Architects,None,,Archive,,,,1606,1606-Tindall Storage Building,notes,0
1607,2016-12-07 00:00:00,2016,Optometrist Office,Optometrist,Maltz Engineering LLC,Rose Design,None,,Rejected,,,,1607,1607-Optometrist Office,notes,0
1608,2016-12-20 00:00:00,2016,Unifirst,Unifirst,Maltz Engineering LLC,Maltz Engineering LLC,None,,Archive,,,,1608,1608-Unifirst,notes,0
1609,2016-12-21 00:00:00,2016,Arlington Heights Attorney's Office,AH-Attorney,Elements of Architecture,Elements of Architecture,Maltz Engineering LLC,,Rejected,,,,1609,1609-Arlington Heights Attorney's Office,notes,0
1610,2016-12-21 00:00:00,2016,UNT HSC Child Care,UNT HSC Child Care,Elements of Architecture,Elements of Architecture,Maltz Engineering LLC,,Archive,,,,1610,1610-UNT HSC Child Care,notes,0
1611,2016-12-21 00:00:00,2016,Riverside Gallery,RiversideGallery,Forma Consulting LLC,Forma Consulting LLC,Maltz Engineering LLC,,Rejected,,,,1611,1611-Riverside Gallery,notes,0
1612,2016-12-23 00:00:00,2016,Frisco Shell ,FriscoShell,Maltz Engineering LLC,Oxley Williams Tharp Architects,None,,Rejected,,,,1612,1612-Frisco Shell ,notes,0
1613,2017-01-04 00:00:00,2017,Norman Hotel,NormanHotel,Maltz Engineering LLC,Oxley Williams Tharp Architects,None,,Archive,Hotel,,,1613,1613-Norman Hotel,notes,0
1614,2017-01-04 00:00:00,2017,Euless Library,EulessLibrary,Maltz Engineering LLC,Oxley Williams Tharp Architects,None,,Archive,Office,,,1614,1614-Euless Library,notes,0
1615,2017-01-04 00:00:00,2017,Celeris (2017),Celeris,The Celeris Group,The Celeris Group,Maltz Engineering LLC,,Archive,Telecom,,,1615,1615-Celeris (2017),notes,0
1616,2017-01-10 00:00:00,2017,Grand Prairie Building Assessment,GrandPrairie,"DNJ Interests, LLC",None,None,,Rejected,,,,1616,1616-Grand Prairie Building Assessment,notes,0
1617,2017-01-18 00:00:00,2017,Werner Enterprises Laredo,WernerLaredo,Maltz Engineering LLC,Oxley Williams Tharp Architects,None,,Archive,,,,1617,1617-Werner Enterprises Laredo,notes,0
1618,2017-01-24 00:00:00,2017,Townhouse Office,TownhouseOffice,Maltz Engineering LLC,Lana,None,,Rejected,,,,1618,1618-Townhouse Office,notes,0
1619,2017-01-25 00:00:00,2017,Optic Kleer,Optic-Kleer,Maltz Engineering LLC,Oxley Williams Tharp Architects,None,,Rejected,,,,1619,1619-Optic Kleer,notes,0
1620,2017-02-01 00:00:00,2017,City of Weatherford Service Center,Weatherford,Elements of Architecture,Elements of Architecture,Maltz Engineering LLC,,Archive,Office,,,1620,1620-City of Weatherford Service Center,notes,0
1621,2017-02-09 00:00:00,2017,The Creek Church Phase II,Creek2,Maltz Engineering LLC,Oxley Williams Tharp Architects,None,,Archive,Church,,,1621,1621-The Creek Church Phase II,notes,0
1622,2017-02-14 00:00:00,2017,Bronson Rock RR Renovation,BronsonRock,Maltz Engineering LLC,Hill Design Build,None,,Archive,,,,1622,1622-Bronson Rock RR Renovation,notes,0
1623,2017-02-16 00:00:00,2017,Phenix Salon Suites,Phenix,Maltz Engineering LLC,Lana,None,,Rejected,,,,1623,1623-Phenix Salon Suites,notes,0
1624,2017-02-16 00:00:00,2017,Fuego de Dios Church,FuegodeDios,Oxley Williams Tharp Architects,Oxley Williams Tharp Architects,None,,Archive,,,,1624,1624-Fuego de Dios Church,notes,0
1625,2017-02-20 00:00:00,2017,Bentley's Restaurant Patio,BentleysPatio,Maltz Engineering LLC,Quorum,None,,Rejected,,,,1625,1625-Bentley's Restaurant Patio,notes,0
1626,2017-02-20 00:00:00,2017,Bentley's Bryant Inving,Bentleys-BriantIrving,Maltz Engineering LLC,Quorum,None,,Rejected,,,,1626,1626-Bentley's Bryant Inving,notes,0
1627,2017-02-22 00:00:00,2017,Blo Blow Dry Bar,Blo,Blo Blow Dry Bar,None,None,,Archive,,,,1627,1627-Blo Blow Dry Bar,notes,0
1628,2017-02-25 00:00:00,2017,Machine House,MachineHouse,Maltz Engineering LLC,Sam Moore Architects,None,,Archive,,,,1628,1628-Machine House,notes,0
1629,2017-02-28 00:00:00,2017,Heritage Glenn MOB Shell,HGMOB,Maltz Engineering LLC,Oxley Williams Tharp Architects,None,,Collection,MOB,,,1629,1629-Heritage Glenn MOB Shell,notes,0
1630,2017-02-28 00:00:00,2017,Low Key Pokie,LowKeyPokie,Maltz Engineering LLC,Lana,None,,Rejected,,,,1630,1630-Low Key Pokie,notes,0
1631,2017-03-02 00:00:00,2017,Brown Street Church Addition,BrownStChurch,Maltz Engineering LLC,GSBS,None,,Archive,Church,,,1631,1631-Brown Street Church Addition,notes,0
1632,2017-03-07 00:00:00,2017,Upper Trinity Conservation,UpperTrinity,GSBS,GSBS,None,2017-028-00,Archive,Office,,,1632,1632-Upper Trinity Conservation,notes,0
1633,2017-03-09 00:00:00,2017,Car Customizing Co. Event Center,CarCo.,Maltz Engineering LLC,Quorum,None,,Rejected,,,,1633,1633-Car Customizing Co. Event Center,notes,0
1634,2017-03-09 00:00:00,2017,Dalrock Crossing,DalrockCrossing,Maltz Engineering LLC,Lana,None,,Rejected,,,,1634,1634-Dalrock Crossing,notes,0
1635,2017-03-14 00:00:00,2017,Camp Bow Wow,CampBowWoe,Maltz Engineering LLC,,None,,Rejected,,,,1635,1635-Camp Bow Wow,notes,0
1636,2017-03-15 00:00:00,2017,Living Waters Worship Center,LivingWaters,"Solare Engineering Ultd., Inc.",,None,,Rejected,,,,1636,1636-Living Waters Worship Center,notes,0
1637,2017-03-16 00:00:00,2017,Mercy Clinic ,Mercy,Maltz Engineering LLC,Kelli Smith,None,,Rejected,,,,1637,1637-Mercy Clinic ,notes,0
1638,2017-03-30 00:00:00,2017,1121 Parker Suite 200,1121Parker200,Texas Maintenance Solutions,,Maltz Engineering LLC,,Rejected,,,,1638,1638-1121 Parker Suite 200,notes,0
1639,2017-03-31 00:00:00,2017,1121 Parker Suite 206,1121Parker205,Texas Maintenance Solutions,,Maltz Engineering LLC,,Rejected,,,,1639,1639-1121 Parker Suite 206,notes,0
1640,2017-04-03 00:00:00,2017,Joyce Dr Changes,JoyceChanges,Elements of Architecture,Elements of Architecture,Maltz Engineering LLC,,Rejected,,,,1640,1640-Joyce Dr Changes,notes,0
1641,2017-04-05 00:00:00,2017,TCBY Irving,TCBY,Greenlight,Greenlight,Maltz Engineering LLC,,Rejected,,,,1641,1641-TCBY Irving,notes,0
1642,2017-04-05 00:00:00,2017,Lewisville MOB,Lewisville MOB,Greenlight,Greenlight,Maltz Engineering LLC,,Rejected,,,,1642,1642-Lewisville MOB,notes,0
1643,2017-04-06 00:00:00,2017,Pantheon Construction Haltom City,Pantheon,Maltz Engineering LLC,GSBS,None,,Rejected,,,,1643,1643-Pantheon Construction Haltom City,notes,0
1644,2017-04-28 00:00:00,2017,Dallas Church Gym,DallasChurchGym,Maltz Engineering LLC,Oxley Williams Tharp Architects,None,,Rejected,,,,1644,1644-Dallas Church Gym,notes,0
1645,2017-04-28 00:00:00,2017,Watauga Church Narrative,WataugaNarrative,Maltz Engineering LLC,Oxley Williams Tharp Architects,None,,Archive,,,,1645,1645-Watauga Church Narrative,notes,0
1646,2017-05-01 00:00:00,2017,Italian Bistro,ItalianBistro,Maltz Engineering LLC,Hill Design Build,None,,Rejected,,,,1646,1646-Italian Bistro,notes,0
1647,2017-05-05 00:00:00,2017,Hope Church Addition,HopeChurch,Maltz Engineering LLC,Oxley Williams Tharp Architects,None,,Rejected,,,,1647,1647-Hope Church Addition,notes,0
1648,2017-05-05 00:00:00,2017,OWT Offices,OWT-Offices,Maltz Engineering LLC,Oxley Williams Tharp Architects,None,,Archive,,,,1648,1648-OWT Offices,notes,0
1649,2017-05-10 00:00:00,2017,Magnolia Per Resort,Magnolia-PetResort,Maltz Engineering LLC,Quorum,None,,Rejected,,,,1649,1649-Magnolia Per Resort,notes,0
1650,2017-05-10 00:00:00,2017,Fit and Fancy Med Spa,FitandFancy,Maltz Engineering LLC,Oxley Williams Tharp Architects,,,Rejected,,,,1650,1650-Fit and Fancy Med Spa,notes,0
1651,2017-05-10 00:00:00,2017,Nidoma Warehouse,Nidoma,Maltz Engineering LLC,Sam Moore Architects,,,Rejected,,,,1651,1651-Nidoma Warehouse,notes,0
1652,2017-05-19 00:00:00,2017,Manufacturing Bldg additiona,Manuf,Maltz Engineering LLC,GSBS,None,,Rejected,,,,1652,1652-Manufacturing Bldg additiona,notes,0
1653,2017-05-25 00:00:00,2017,Keller 2-story renovations,Keller-2-story,Maltz Engineering LLC,Quorum,None,,Rejected,,,,1653,1653-Keller 2-story renovations,notes,0
1654,2017-05-25 00:00:00,2017,Mineral Wells Head Start,HeadStart,"Kowpoke Architect, LLC","Kowpoke Architect, LLC",Maltz Engineering LLC,,Archive,,,,1654,1654-Mineral Wells Head Start,notes,0
1655,2017-05-29 00:00:00,2017,The Joint - Lake Highlands,TheJoint-Lakehighlands,Maltz Engineering LLC,Lana,None,,Archive,,,,1655,1655-The Joint - Lake Highlands,notes,0
1656,2017-05-31 00:00:00,2017,Northern Hills Saferoom Addition,Duplicate of 1582,Maltz Engineering LLC,Kerr 3 Architects,None,,Rejected,,,,1656,1656-Northern Hills Saferoom Addition,notes,0
1657,2017-06-05 00:00:00,2017,Cleburne SWAT,SWAT,Maltz Engineering LLC,Rose Design,None,,Archive,,,,1657,1657-Cleburne SWAT,notes,0
1658,2017-06-08 00:00:00,2017,Cleanpart Hazardous Materials Room,CleanPath,Elements of Architecture,Elements of Architecture,Maltz Engineering LLC,,Rejected,,,,1658,1658-Cleanpart Hazardous Materials Room,notes,0
1659,2017-06-09 00:00:00,2017,The Joint Saginaw,TheJoint-Saginaw,Maltz Engineering LLC,Lana,None,,Archive,,,,1659,1659-The Joint Saginaw,notes,0
